what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1439844250921
error,log,,,"Unhandled event loop exception",1439844250936
error,log,,,"Unhandled event loop exception",1439844250951
error,log,,,"Unhandled event loop exception",1439844250967
error,log,,,"Unhandled event loop exception",1439844250983
error,log,,,"Unhandled event loop exception",1439844250998
error,log,,,"Unhandled event loop exception",1439844251012
error,log,,,"Unhandled event loop exception",1439844251029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439844332195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844350981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844350998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844366446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844380092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844385920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844385934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844399474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844399487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844514679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844514693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844536507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844536521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844566674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844566688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439844584564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844599887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844599902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439844630013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439844633299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439844636328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844674173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844685279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844729366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844729379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844761745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844772839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844833034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844833049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844861479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439844861492
