what,kind,bundleId,bundleVersion,description,time
error,log,,,"Could not retrieve interfaces",1440093369445
error,log,,,"Could not retrieve declared methods",1440093369449
error,log,,,"Could not retrieve declared methods",1440093369451
error,log,,,"Could not retrieve interfaces",1440093369452
error,log,,,"Could not retrieve declared methods",1440093369456
error,log,,,"Could not retrieve interfaces",1440093369458
error,log,,,"Could not retrieve interfaces",1440093369460
error,log,,,"Could not retrieve interfaces",1440093369463
error,log,,,"Could not retrieve interfaces",1440093369464
error,log,,,"Could not retrieve declared methods",1440093369468
error,log,,,"Could not retrieve interfaces",1440093369476
error,log,,,"Could not retrieve interfaces",1440093369481
error,log,,,"Could not retrieve declared methods",1440093369498
error,log,,,"Could not retrieve declared methods",1440093369510
error,log,,,"Could not retrieve declared methods",1440093369512
error,log,,,"Could not retrieve interfaces",1440093369524
error,log,,,"Could not retrieve interfaces",1440093369530
error,log,,,"Could not retrieve declared methods",1440093369541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440093411027
error,log,,,"Could not retrieve interfaces",1440093439428
error,log,,,"Could not retrieve declared methods",1440093439435
error,log,,,"Could not retrieve declared methods",1440093439437
error,log,,,"Could not retrieve declared methods",1440093439439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1440093487245
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440093512846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440093558355
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1440093610853
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1440093611381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1440093612223
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440093612609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440093613531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440093622845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440093625673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1440093650924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440093651227
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440093651874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440093652094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1440093654007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440093669949
error,log,,,"Could not retrieve interfaces",1440093669978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440093670490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440093692095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440093694755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440093697471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440093722918
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1440093731629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1440093732386
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440093734351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440093735094
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1440093736143
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440093740880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440093743164
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440093777364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440093783065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440093783242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1440093792443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440093792676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440093794347
error,log,,,"Could not retrieve interfaces",1440093794381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440093794890
error,log,,,"Could not retrieve interfaces",1440093801672
error,log,,,"Could not retrieve interfaces",1440093801675
error,log,,,"Could not retrieve interfaces",1440093801678
error,log,,,"Could not retrieve interfaces",1440093801682
error,log,,,"Could not retrieve declared methods",1440093801685
