what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1438790813337
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1438790818102
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1438790821522
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1438790824959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1438790827393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1438790863537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1438790867145
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1438790885787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1438790906191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1438790914645
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1438790918278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1438790927365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1438790938269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438790958497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438790973867
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1438790991398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1438791004264
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1438791005518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791007236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791015869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1438791024167
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1438791028639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1438791036425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791037829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791040846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1438791066063
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1438791079413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791089575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791100329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1438791100338
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1438791100490
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1438791100528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791104370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438791104581
error,log,,,"Could not retrieve interfaces",1438791137586
error,log,,,"Could not retrieve interfaces",1438791137590
error,log,,,"Could not retrieve interfaces",1438791137595
error,log,,,"Could not retrieve interfaces",1438791137601
error,log,,,"Could not retrieve declared methods",1438791137604
error,log,,,"Could not retrieve declared methods",1438791137606
error,log,,,"Could not retrieve declared methods",1438791137608
error,log,,,"Could not retrieve declared methods",1438791137610
error,log,,,"Could not retrieve interfaces",1438791137614
error,log,,,"Could not retrieve interfaces",1438791137615
error,log,,,"Could not retrieve declared methods",1438791137625
error,log,,,"Could not retrieve declared methods",1438791137627
error,log,,,"Could not retrieve interfaces",1438791137630
error,log,,,"Could not retrieve interfaces",1438791137633
error,log,,,"Could not retrieve interfaces",1438791137635
error,log,,,"Could not retrieve interfaces",1438791137637
error,log,,,"Could not retrieve interfaces",1438791137638
error,log,,,"Could not retrieve interfaces",1438791137640
error,log,,,"Could not retrieve declared methods",1438791137642
error,log,,,"Could not retrieve declared methods",1438791137643
error,log,,,"Could not retrieve interfaces",1438791137645
error,log,,,"Could not retrieve declared methods",1438791137647
error,log,,,"Could not retrieve interfaces",1438791137649
error,log,,,"Could not retrieve interfaces",1438791137651
error,log,,,"Could not retrieve interfaces",1438791137652
error,log,,,"Could not retrieve interfaces",1438791137654
error,log,,,"Could not retrieve declared methods",1438791137661
error,log,,,"Could not retrieve interfaces",1438791137668
error,log,,,"Could not retrieve interfaces",1438791137675
error,log,,,"Could not retrieve declared methods",1438791137686
error,log,,,"Could not retrieve declared methods",1438791137692
error,log,,,"Could not retrieve declared methods",1438791137694
error,log,,,"Could not retrieve interfaces",1438791137702
error,log,,,"Could not retrieve interfaces",1438791137705
