what,kind,bundleId,bundleVersion,description,time
error,log,,,"Could not retrieve interfaces",1438775503087
error,log,,,"Could not retrieve declared methods",1438775503092
error,log,,,"Could not retrieve declared methods",1438775503095
error,log,,,"Could not retrieve interfaces",1438775503113
error,log,,,"Could not retrieve interfaces",1438775503130
error,log,,,"Could not retrieve interfaces",1438775503134
error,log,,,"Could not retrieve interfaces",1438775503136
error,log,,,"Could not retrieve interfaces",1438775503140
error,log,,,"Could not retrieve interfaces",1438775503143
error,log,,,"Could not retrieve declared methods",1438775503146
error,log,,,"Could not retrieve declared methods",1438775503149
error,log,,,"Could not retrieve interfaces",1438775503152
error,log,,,"Could not retrieve declared methods",1438775503166
error,log,,,"Could not retrieve interfaces",1438775503168
error,log,,,"Could not retrieve interfaces",1438775503173
error,log,,,"Could not retrieve interfaces",1438775503176
error,log,,,"Could not retrieve interfaces",1438775503178
error,log,,,"Could not retrieve declared methods",1438775503191
error,log,,,"Could not retrieve interfaces",1438775503336
error,log,,,"Could not retrieve interfaces",1438775503347
error,log,,,"Could not retrieve declared methods",1438775503471
error,log,,,"Could not retrieve declared methods",1438775503544
error,log,,,"Could not retrieve declared methods",1438775503613
error,log,,,"Could not retrieve interfaces",1438775503702
error,log,,,"Could not retrieve interfaces",1438775503776
error,log,,,"Could not retrieve declared methods",1438775504005
started,bundle,org.eclipse.wb.swing.FormLayout.lib,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout.lib",1438775506821
error,log,,,"Unhandled event loop exception",1438775559437
error,log,,,"Unhandled event loop exception",1438775559464
error,log,,,"Unhandled event loop exception",1438775559480
error,log,,,"Unhandled event loop exception",1438775559495
error,log,,,"Unhandled event loop exception",1438775559558
error,log,,,"Unhandled event loop exception",1438775559618
error,log,,,"Unhandled event loop exception",1438775559666
error,log,,,"Unhandled event loop exception",1438775559695
error,log,,,"Unhandled event loop exception",1438775559772
error,log,,,"Unhandled event loop exception",1438775559864
error,log,,,"Unhandled event loop exception",1438775559878
error,log,,,"Unhandled event loop exception",1438775559909
error,log,,,"Unhandled event loop exception",1438775559973
error,log,,,"Unhandled event loop exception",1438775559987
error,log,,,"Unhandled event loop exception",1438775560002
error,log,,,"Unhandled event loop exception",1438775560018
error,log,,,"Unhandled event loop exception",1438775560079
error,log,,,"Unhandled event loop exception",1438775560094
error,log,,,"Unhandled event loop exception",1438775560109
error,log,,,"Unhandled event loop exception",1438775560126
error,log,,,"Unhandled event loop exception",1438775560232
error,log,,,"Unhandled event loop exception",1438775560247
error,log,,,"Unhandled event loop exception",1438775560263
error,log,,,"Unhandled event loop exception",1438775560374
error,log,,,"Unhandled event loop exception",1438775560389
error,log,,,"Unhandled event loop exception",1438775560589
error,log,,,"Unhandled event loop exception",1438775560635
error,log,,,"Unhandled event loop exception",1438775560665
error,log,,,"Unhandled event loop exception",1438775560695
error,log,,,"Unhandled event loop exception",1438775570436
error,log,,,"Unhandled event loop exception",1438775570450
error,log,,,"Unhandled event loop exception",1438775570465
error,log,,,"Unhandled event loop exception",1438775570481
error,log,,,"Unhandled event loop exception",1438775570495
error,log,,,"Unhandled event loop exception",1438775570512
error,log,,,"Unhandled event loop exception",1438775570527
error,log,,,"Unhandled event loop exception",1438775570542
error,log,,,"Unhandled event loop exception",1438775570557
error,log,,,"Unhandled event loop exception",1438775570588
error,log,,,"Unhandled event loop exception",1438775570757
error,log,,,"Unhandled event loop exception",1438775570772
error,log,,,"Unhandled event loop exception",1438775570802
error,log,,,"Unhandled event loop exception",1438775570817
error,log,,,"Unhandled event loop exception",1438775570833
error,log,,,"Unhandled event loop exception",1438775570849
error,log,,,"Unhandled event loop exception",1438775570864
error,log,,,"Unhandled event loop exception",1438775570879
error,log,,,"Unhandled event loop exception",1438775570894
error,log,,,"Unhandled event loop exception",1438775570925
error,log,,,"Unhandled event loop exception",1438775570940
error,log,,,"Unhandled event loop exception",1438775570956
error,log,,,"Unhandled event loop exception",1438775570972
error,log,,,"Unhandled event loop exception",1438775570988
error,log,,,"Unhandled event loop exception",1438775571003
error,log,,,"Unhandled event loop exception",1438775571140
error,log,,,"Unhandled event loop exception",1438775571171
error,log,,,"Unhandled event loop exception",1438775571217
