what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088148912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088153603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440088153982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1440088196354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440088197984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088202900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440088211209
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1440088212203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1440088213428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1440088214918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440088216382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088221937
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440088223128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088252174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088252321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088252471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1440088252941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1440088287676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1440088296043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088298415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088341466
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1440088344074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088353507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088358715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088363185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088434944
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1440088440215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088444970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088456539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088456764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088682369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440088687419
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440088709798
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440088710082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1440088809103
